Gene	cmp0_2297	cmp0_2298	cmp0_2306	cmp0_2307	cmp0_2353	cmp0_2373	cmp0_2414	cmp0_2427	cmp0_2432	cmp0_2460	cmp0_2461	cmp0_2479	cmp0_2510	cmp0_2512	cmp0_2568	cmp0_2581	cmp0_2582	cmp0_2619	cmp0_2636	cmp0_2679	cmp0_2719	cmp0_2759	cmp0_2771	cmp0_2796	cmp0_2847	cmp0_2886	cmp0_2901	cmp0_2964	cmp0_3029	cmp0_3110	cmp0_3165	cmp0_3180	cmp0_3191	cmp0_3215	cmp0_3221	cmp0_3225	cmp0_3243	cmp0_3321	cmp0_3353	cmp0_3391	cmp0_3410	cmp0_3420	cmp0_3429	cmp0_3438	cmp0_3454	cmp0_3584	cmp0_3612	cmp0_3633	cmp0_3662	cmp0_3719	cmp0_3833	cmp0_3846	cmp0_3863	cmp0_3901	cmp0_3967	cmp0_3974	cmp0_4042	cmp0_4047	cmp0_4071	cmp0_4192	cmp0_4226	cmp0_4347	cmp0_4373	cmp0_4422	cmp0_4428	cmp0_4433	cmp0_4469	cmp0_4500	cmp0_4511	cmp0_4524	cmp0_4535	cmp0_4544	cmp0_4550	cmp0_4558	cmp0_4608	cmp0_4678	cmp0_4712	cmp0_4716	cmp0_4741	cmp1_4827	cmp1_4850	cmp1_4868	cmp1_4885	cmp1_4892	cmp1_4896	cmp1_4897	cmp1_4901	cmp1_4915	cmp1_4945	cmp1_5015	cmp1_5153	cmp1_5176	cmp1_5224	cmp1_5251	cmp1_5257	cmp1_5276	cmp1_5328	cmp2_5646	cmp2_5781	cmp2_5823	cmp2_5846	cmp2_5866	cmp2_5915	cmp2_5954	cmp2_5980	cmp2_6008	cmp2_6080	cmp2_6117	cmp2_6127	cmp2_6146	cmp2_6147	cmp2_6166	cmp2_6177	cmp2_6206	cmp2_6378	cmp2_6432	cmp2_6504	cmp2_6599	cmp2_6640	cmp2_6673	gmp_6732	gmp_6736	gmp_6741	gmp_6754	gmp_6756	gmp_6765	gmp_6785	gmp_6789	gmp_6795	gmp_6806	gmp_6814	gmp_6818	gmp_6825	gmp_6830	gmp_6833	gmp_6834	gmp_6835	gmp_6846	gmp_6852	gmp_6854	gmp_6873	gmp_6874	gmp_6886	gmp_6893	gmp_6895	gmp_6897	gmp_6901	gmp_6902	gmp_6919	gmp_6946	gmp_6953	gmp_6955	gmp_6968	gmp_6974	gmp_6977	gmp_6978	gmp_7008	gmp_7012	gmp_7016	gmp_7017	gmp_7022	gmp_7028	gmp_7038	gmp_7046	gmp_7057	gmp_7069	gmp_7073	gmp_7083	gmp_7087	gmp_7096	gmp_7106	gmp_7108	gmp_7112	gmp_7114	gmp_7116	gmp_7132	gmp_7139	gmp_7140	gmp_7160	gmp_7161	gmp_7166	gmp_7171	gmp_7179	gmp_7183	gmp_7190	gmp_7196	gmp_7202	gmp_7204	gmp_7210	gmp_7216	gmp_7232	gmp_7254	gmp_7265	gmp_7268	gmp_7269	gmp_7270	gmp_7272	gmp_7274	gmp_7279	gmp_7286	gmp_7289	gmp_7290	gmp_7304	gmp_7305	gmp_7307	gmp_7314	gmp_7315	gmp_7318	gmp_7319	gmp_7323	gmp_7332	gmp_7333	gmp_7340	gmp_7354	gmp_7361	gmp_7363	gmp_7364	gmp_7370	gmp_7378	gmp_7382	gmp_7393	gmp_7395	gmp_7412	gmp_7416	gmp_7421	gmp_7430	gmp_7433	gmp_7434	gmp_7450	gmp_7454	gmp_7461	gmp_7497	gmp_7500	gmp_7502	gmp_7509	gmp_7527	gmp_7530	gmp_7536	gmp_7540	gmp_7551	gmp_7556	gmp_7565	gmp_7566	gmp_7572	gmp_7574	gmp_7581	gmp_7598	gmp_7604	gmp_7607	gmp_7608	gmp_7612	gmp_7614	gmp_7619	gmp_7623	gmp_7645	gmp_7647	gmp_7650	gmp_7665	gmp_7680	gmp_7688	gmp_7692	gmp_7696	gmp_7701	gmp_7733	gmp_7739	gmp_7742	gmp_7746	gmp_7752	gmp_7768	gmp_7769	gmp_7776	gmp_7779	gmp_7780	gmp_7789	gmp_7793	gmp_7815	gmp_7816
HTATIP2_cluster9	0	1.280164	1.039736	1.090867	0	0	1.19703	1.207315	0	0	1.478692	0	0	1.268038	0	0	0	1.142755	1.438013	0	0	0	0	0	1.227167	1.575582	0	0	0	0	0	0	0	0	1.593735	0	0	0	0	0	0	0	0	1.21031	0	0	0	0	0	0	0	1.461681	0	0	0	1.206851	0	0	0	1.247594	1.618731	0	0	0	0	0	0	0	1.132758	0	1.255651	0	0	0	0	1.369566	1.423436	0	0	0	0	1.200537	0	0	0	1.61459	0	0	0	0	0	0	0	0	0	0	0	0	0	1.309034	1.350689	0	0	1.583907	0	0	0	1.422459	0	0	0	2.248077	1.399068	0	1.576763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.349022	0	0	1.39027	0	0	0	0	0	0	0	1.319303	0	0	1.374729	1.471914	0	0	1.37151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.590236	0	0	0	0	0	0	0	1.324088	0	1.400307	0	1.541752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.822512	0	0	0	0	1.495052	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00555	0	0	0	1.551799	0	0	0	0	0	1.405407	0	0	0	0	0	0	1.774706	0	0	0	0	0	0	0	0	0	1.584206	0	0	0	1.374143	0	1.52758	0	0	0	0	2.555068	1.362835	0	0	0	0	0
KIF18A_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.342708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91515	0	0	2.243629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.779387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.562456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.710908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.594353	0
PRRG4_cluster9	0	1.767807	1.435799	0	0	0	0	0	0	0	0	0	0	0	0	3.17572	1.873206	0	0	0	0	1.694526	0	0	1.694624	0	0	1.894621	0	0	0	0	0	0	0	0	1.62685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.992162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.187254	0	0	0	1.964306	0	0	0	0	0	0	0	2.1821	0	0	0	0	0	0	0	0	1.935435	0	0	0	0	0	0	0	0	0	2.019933	0	0	0	1.873726	0	0	0	0	0	0	0	0	0	2.032597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.781985	0	0	0	1.943803	0	0	0	0	0	0	0	0	0	2.129042	0	1.915951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.797139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.043815	1.94076	0	0	0	0	0	0	0	0	0	0	0	0	2.18974	0	0	0	0	0	0	0	0	0	0	1.725059	0	0	0	0	0	0	0	0	0	0
CTNND1_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.775137	0	0	0	2.279261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.594682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.049171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.051811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.211572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.738518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.124608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.796268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.808505	0	0	0	0	0	0	0	0	0	0	2.201509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf95_cluster9	0	0	0	0	0	0	0	0	3.017593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.581341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.132638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.739022	0	0	0	0	0	0	0	0	0	0	0	2.311123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.399719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88B_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.324029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.148081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.231038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.495137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.288132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.494662	0	0	0	0	0	0	2.53938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASEH2C_cluster9	1.453141	1.594368	1.294932	0	1.630304	0	1.490832	1.503639	0	1.976408	0.920813	1.899121	1.294739	0.789634	0.719165	0	1.689429	1.423236	0	0.877205	1.552836	0.76414	0.989803	1.421348	0	0	1.388074	1.910432	1.097292	1.937669	0	0.621885	0.705975	0	0	0.879379	1.037497	0	0.786943	1.304918	1.37292	0.664762	0	1.065875	0.982161	1.214483	1.329124	0.825741	1.608207	1.377153	0	1.576547	0	1.620895	0.900054	1.680476	1.254237	0.891459	1.846656	1.098708	1.008018	0.823126	0.935824	0	0.881436	0.898357	0.62907	1.218158	0.705394	0	0.781921	0	1.809442	1.052245	0	0.852859	0	1.731023	2.140871	2.379819	1.206694	0	0	1.575309	0	1.00544	0	0	0	1.994287	1.219832	0.820642	0	1.86373	1.521042	0	1.742157	0	1.382389	0.815163	1.682207	1.648933	0	0.986333	0.919223	1.350281	0.88344	1.534242	0.90176	0	0	0.989897	0	1.394095	1.700673	0.984008	0.833569	0	0.931629	0.879115	0	1.24139	1.749054	1.642002	1.951587	0	1.236523	0	1.6456	1.620756	1.566483	1.34151	0	1.188032	0	1.151773	0.865752	1.400993	1.194939	1.252034	0	0	0.921801	1.28714	1.422979	1.247105	1.288907	0	0.916592	0.874137	0.915619	0.854068	0.893255	1.433649	1.388726	0	0	1.429657	0.866889	0	1.432219	0.840757	1.573506	0.916367	0	0.887083	0	0	1.421626	1.239629	1.717172	1.572371	0	0.981057	0	0.824539	1.779893	1.949854	0	2.146812	1.429657	1.496476	1.366982	1.615128	1.523358	0.975504	0	0	1.546564	1.34469	0.819838	1.910974	1.352923	1.41621	0	0.81469	1.376517	0	1.298626	0	0	0	0.946358	0.805744	1.425226	0.962675	1.285177	1.083305	0	0	0	0	0	0.802508	2.051573	1.746285	0	1.100972	0	0.965638	0.9526	0.930686	0	0.94316	1.288802	0.968098	0	1.414143	0.947679	1.13428	1.269374	0	0	1.982251	1.879183	0.964676	0	0	1.280761	0	1.701632	0	0	0	2.198035	0.854249	0	0.86651	1.200704	1.105147	0.892425	0.868796	1.352679	0	0	0.987454	0.99503	0.968451	1.392911	0.986519	0	0	0.989803	1.48213	1.118034	2.127075	1.347379	0	2.304289	0.873682	0	1.469935	0	0.89871	1.744735	1.333023	1.378681
TPCN2_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.099714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.508233	0	0	0	0	0	0	0	0	0	0	0	0	0	2.655716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.444285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.212264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.851298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPFIA1_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.288221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.120368	0	0	0	0	0	0	2.843596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.988396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.110453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAPC15_cluster9	0	0	1.219389	0.90464	0.970942	0	0.992678	0	0	1.316002	0	0	0	0.743567	0	1.348533	0	0	0	0	1.688455	1.439121	0	0	1.017669	0	1.307096	0	1.033276	0	0	0.82817	0.940153	0	1.321658	0	0	0	0	1.737772	0.914165	0	0	0	0	0	0	1.555137	0	0	0	0	1.67271	0	0	0	1.181067	0	1.099791	1.034611	0	1.096166	0	0	0	1.196353	1.451007	0	0	0	0	1.346117	0.983737	1.401285	0	0	0	1.030927	1.803142	0	1.855565	0.995586	1.491801	2.097854	0	0	0	1.159539	0	0	1.148669	0	1.583742	1.755001	0	0	0	0	0	0	0	1.792945	0	0	1.224136	0	2.037734	3.12099	0	1.227876	0	0	0	1.312764	1.849205	1.310412	1.110072	0	1.240657	0	1.324326	0	0	1.785408	0	0	0.950716	0	1.789321	0	1.204413	0	0	0	1.213029	1.533829	0	1.319261	0	1.178995	0	0	1.73605	0	0	0	0	0	1.220635	1.646281	0	0	0	1.350011	0	1.247413	1.088729	1.34625	0	0	0	0	0	0	0	1.181338	1.280043	0	0	0	0	0	1.151169	1.306484	0	1.098048	0	0	0	0	1.554516	0	0	0	1.014337	1.299088	0	1.22676	0	0	1.091788	0	0	0	0	1.084929	0	1.234528	0.998466	0	0	0	0	0	0	1.813025	0	0	0	1.079236	0	1.317251	1.313632	1.51138	0	0	0	0	0	0	0	0	0	0	0	0	1.228487	1.331646	0	1.51053	1.19532	0	2.036961	0	0	1.284667	1.286884	0	1.206043	0	1.30832	0	1.165483	1.47226	0	0	0	0	0	0	1.188449	0	0	1.296572	1.230727	0	0	0	0	0	0	0	1.318131	0	1.052811	0	1.794316	0	1.252769	1.16349	0	0	0	1.196821	0	0	1.298249
C11orf30_cluster9	0	0	1.574814	0	0	0	0	0	0	0	0	0	0	0	0	0	2.054571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.122513	1.833167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.530065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.849792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.224495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.994066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAK1_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.692888	0	0	0	0	1.474771	1.893486	0	0	0	1.52662	1.71907	0	0	0	0	0	2.002229	0	0	0	1.324775	0	0	0	0	0	0	0	1.791879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.509003	0	0	0	0	0	0	1.493981	0	0	0	0	0	0	0	0	1.704532	0	0	0	0	2.7431	0	0	0	0	0	0	0	0	0	0	0	0	0	2.605861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.846881	0	0	0	0	0	0	1.798524	0	0	2.222769	0	0	0	0	0	0	0	0	0	0	0	0	1.768898	0	0	1.648235	0	0	0	0	0	0	1.672979	0	0	0	0	0	1.753918	0	0	0	0	0	0	0	0	0	0	1.591251	0	1.682846	0	0	0	0	0	0	2.078807	0	0	0	0	0	0	0	0	0	0	1.57224	0	0	0	0	0	0	0	0	0	0	0	0	0	1.563988	0	0	0	0	2.504057	0	0	0	0	0	0	0	0	0	0	0	1.780278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.515405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NARS2_cluster9	0	0	0	0	0	0	0	0	0	2.590075	0	0	0	0	1.332843	0	1.565525	0	0	0	0	1.416196	0	0	0	0	0	0	1.437999	0	0	0	1.3084	0	0	0	0	0	1.458458	0	0	0	1.617294	1.396825	0	1.591578	0	1.530363	0	0	0	0	0	0	0	1.392828	0	0	1.530565	0	1.868184	0	0	0	1.633585	0	0	0	1.307322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.708818	1.872071	0	0	0	0	0	0	0	0	0	0	0	0	1.756969	0	0	1.323099	0	0	0	0	0	0	0	0	0	0	0	0	0	1.737938	0	0	1.686793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.606624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.528136	0	0	1.785595	0	0	0	0	0	0	0	0	0	1.654847	0	0	0	0	0	0	1.509881	0	0	0	0	0	0	0	0	0	0	0	0	0	1.501955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.856664	0	0	1.741364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PICALM_cluster9	1.762206	0	0	0	0	0	0	0	0	0	1.93411	0	0	0	0	0	0	1.494707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.832938	0	0	1.803793	0	1.734416	0	0	0	0	0	0	0	0	0	0	0	0	2.117279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.116443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818455	0	0	0	1.969665	0	0	0	0	1.852239	0	0	0	1.836069	0	0	0	0	0	0	0	0	0	0	0	0	1.908172	0	0	0	0	0	0	0	0	0	0	2.060648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.975928	0	1.929503	0	0	0	0	0	2.04766
C11orf73_cluster9	0.993115	0.943651	0.766426	0.804116	0.863051	1.647586	0.882371	0	0	0	0	0.917761	0.88486	1.618972	0.851297	0	0	0.842363	1.060009	0	0	0.904535	0	1.189702	0.904587	1.161417	0	0	0	0.936389	0	1.041067	0	0	0	1.040947	0.868409	1.200237	0.931528	0	0.812582	1.75956	1.032976	0	0	1.437623	0	0	1.903683	0	0	0	1.051356	1.107764	1.506732	0.88961	0	0	0	0.919644	0	0	0	1.649815	0	0	0	1.441971	0	0	0	0	1.514546	0	0	0	0	0.916369	1.133336	0	1.166285	1.251519	1.326032	0	0	0	0	1.030689	0	0	1.021029	0	0.995434	1.103078	0	0	0	0	1.636374	0	0	1.126925	0	1.167553	0	0	0	0	0	0	0	0	1.0313	1.65023	1.162287	0	0	0	0	0	0	0	1.195349	0	0	0	0.845072	1.012136	0	1.56648	0	0	1.103168	0.994409	1.078235	0	1.024817	0	0	0	0	0	0	0	0	0	1.078847	0	0	0	1.083845	0	1.057374	0	1.643873	0	1.368605	1.196654	1.451213	0.97558	0	0.995229	0	0	1.075807	0	1.137805	0	0	1.467385	0	2.632223	0	0	0	0.976031	0	0	0	1.968438	1.381778	1.022732	1.321204	0	1.275088	0	0	0	1.056963	0	0.970466	0	0	0	1.192044	0	0	1.097347	0.887517	1.294434	1.495466	1.686639	0	0	1.377498	0	1.075723	0	1.172442	0	0	1.655871	0	0.949953	0	0	0	0	0	0	0	0	0	0	0	0	1.091975	0	0	0	0	0	1.045356	1.173226	0	0	0	0	0	0	1.16294	0	0	0.925364	0	0	0	1.025714	0	0	0	0	0	0	1.09397	0	0	0	0	0	0	0	0	0	0.93582	0	0	0	0	1.791293	0	0	1.076415	0	1.192397	0	0
ACAT1_cluster9	0	0	0.913447	0	0	1.388503	1.051632	1.500013	0	0	1.299084	1.09381	0	0	0	0	0	1.738896	0	0	0	0	0	0	1.078109	0	0	0	0	0	0	0	0.99599	1.260793	1.400154	0	0	1.430475	0	0	0	0.937848	0	1.063301	0	0	2.165214	1.164955	0	0	0	0	0	0	0	0	1.769477	0	0	1.096057	0	0	0	1.13524	1.758619	1.267403	0.887492	1.21522	0.99517	0	1.103136	0	2.084322	0	1.342982	0	0	0	0	1.187038	0	1.491593	1.117511	0	0	0	0	1.737228	0	0	2.433777	0	0	0	0	1.862222	0	1.356311	0	0	1.678148	0	0	1.391517	0	0	1.246359	0	0	1.839611	0	1.396549	0	1.39073	0	0	1.176002	1.319473	1.314344	0	0	0	0	0	1.231312	0	1.007179	1.206288	0	0	1.804456	0	0	0	0	0	2.442806	0	1.192053	0	1.322966	0	0	1.815899	1.639149	1.244094	0	0	1.293128	0	1.291758	1.204919	0	0	0	0	0	0	0	0	1.649794	0	0	0	0	1.251499	0	1.397079	0	1.236637	0	0	0	1.384077	1.290287	1.163258	1.25554	0	0	0	1.164491	0	0	1.315565	1.074579	1.376241	1.253611	0	1.259718	0	0	1.205691	1.349656	0	2.460744	0	0	0	0	1.542741	0	1.421411	1.335122	1.136745	0	0	0	1.08069	1.397347	1.143328	0	1.395486	0	0	0	0	0	0	0	0	0	0	0	0	1.285694	0	0	1.41073	0	1.131543	0	1.998772	1.245885	0	0	0	0	0	1.806898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.393101	0	0	1.38955	0	0	0	0	1.707287	0	0	0	0	0	0	1.29599	0	0	0	1.421133	1.329804	0
HINFP_cluster9	0	0	0	0	1.771327	0	0	0	0	0	3.163748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.186671	1.825837	0	0	0	1.88748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.072011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.308229	0	0	0	0	0	0	1.978641	0	0	0	0	0	0	0	3.127094	0	0	0	0	0	0	0	2.074948	0	0	0	0	0	0	0	2.002281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.162117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
