Gene	cmp0_2276	cmp0_2284	cmp0_2310	cmp0_2320	cmp0_2327	cmp0_2369	cmp0_2381	cmp0_2392	cmp0_2395	cmp0_2405	cmp0_2417	cmp0_2434	cmp0_2452	cmp0_2455	cmp0_2464	cmp0_2483	cmp0_2492	cmp0_2494	cmp0_2506	cmp0_2515	cmp0_2535	cmp0_2536	cmp0_2544	cmp0_2550	cmp0_2573	cmp0_2602	cmp0_2603	cmp0_2631	cmp0_2647	cmp0_2652	cmp0_2700	cmp0_2705	cmp0_2706	cmp0_2708	cmp0_2740	cmp0_2748	cmp0_2772	cmp0_2786	cmp0_2797	cmp0_2823	cmp0_2858	cmp0_2873	cmp0_2887	cmp0_2916	cmp0_2944	cmp0_2959	cmp0_2968	cmp0_2970	cmp0_2983	cmp0_2992	cmp0_2995	cmp0_2997	cmp0_3004	cmp0_3034	cmp0_3040	cmp0_3061	cmp0_3073	cmp0_3075	cmp0_3077	cmp0_3083	cmp0_3091	cmp0_3127	cmp0_3138	cmp0_3147	cmp0_3154	cmp0_3167	cmp0_3208	cmp0_3268	cmp0_3272	cmp0_3306	cmp0_3325	cmp0_3327	cmp0_3333	cmp0_3343	cmp0_3387	cmp0_3395	cmp0_3401	cmp0_3422	cmp0_3427	cmp0_3443	cmp0_3446	cmp0_3453	cmp0_3458	cmp0_3460	cmp0_3474	cmp0_3478	cmp0_3519	cmp0_3520	cmp0_3529	cmp0_3541	cmp0_3551	cmp0_3553	cmp0_3556	cmp0_3574	cmp0_3579	cmp0_3590	cmp0_3599	cmp0_3606	cmp0_3624	cmp0_3625	cmp0_3641	cmp0_3645	cmp0_3658	cmp0_3682	cmp0_3708	cmp0_3728	cmp0_3754	cmp0_3781	cmp0_3788	cmp0_3790	cmp0_3797	cmp0_3812	cmp0_3824	cmp0_3836	cmp0_3839	cmp0_3849	cmp0_3860	cmp0_3866	cmp0_3867	cmp0_3887	cmp0_3908	cmp0_3925	cmp0_3927	cmp0_3933	cmp0_3935	cmp0_3940	cmp0_3964	cmp0_4018	cmp0_4022	cmp0_4023	cmp0_4025	cmp0_4026	cmp0_4054	cmp0_4080	cmp0_4084	cmp0_4097	cmp0_4127	cmp0_4128	cmp0_4131	cmp0_4138	cmp0_4141	cmp0_4191	cmp0_4201	cmp0_4208	cmp0_4209	cmp0_4212	cmp0_4229	cmp0_4237	cmp0_4258	cmp0_4268	cmp0_4278	cmp0_4293	cmp0_4297	cmp0_4308	cmp0_4314	cmp0_4330	cmp0_4346	cmp0_4348	cmp0_4352	cmp0_4377	cmp0_4390	cmp0_4411	cmp0_4417	cmp0_4429	cmp0_4453	cmp0_4471	cmp0_4480	cmp0_4486	cmp0_4495	cmp0_4509	cmp0_4542	cmp0_4559	cmp0_4567	cmp0_4568	cmp0_4579	cmp0_4596	cmp0_4604	cmp0_4612	cmp0_4621	cmp0_4622	cmp0_4627	cmp0_4633	cmp0_4663	cmp0_4667	cmp0_4672	cmp0_4681	cmp0_4687	cmp0_4688	cmp0_4692	cmp0_4705	cmp0_4760	cmp0_4763	cmp1_4791	cmp1_4798	cmp1_4839	cmp1_4844	cmp1_4920	cmp1_4939	cmp1_4975	cmp1_4978	cmp1_5016	cmp1_5021	cmp1_5039	cmp1_5050	cmp1_5063	cmp1_5064	cmp1_5097	cmp1_5098	cmp1_5113	cmp1_5144	cmp1_5156	cmp1_5184	cmp1_5198	cmp1_5204	cmp1_5210	cmp1_5230	cmp1_5234	cmp1_5260	cmp1_5266	cmp1_5324	cmp2_5463	cmp2_5466	cmp2_5504	cmp2_5690	cmp2_5720	cmp2_5765	cmp2_5771	cmp2_5775	cmp2_5865	cmp2_5895	cmp2_5902	cmp2_5918	cmp2_5926	cmp2_5957	cmp2_6042	cmp2_6116	cmp2_6128	cmp2_6192	cmp2_6219	cmp2_6238	cmp2_6302	cmp2_6313	cmp2_6400	cmp2_6450	cmp2_6486	gmp_6832	gmp_7218	gmp_7222
POLR2L_cluster10	0.934054	1.623887	0	1.046876	1.463909	1.361018	0.810615	0.976498	1.154738	0	0.824454	1.559958	1.536789	1.42319	1.415881	1.02948	0	0.71737	1.09823	0	0	2.007645	1.745345	0.829571	1.173465	1.312562	1.327253	1.336335	1.552569	0.922034	0.681581	0	0	1.654028	0.982664	1.644406	0	1.327648	0.767974	1.008544	0	0	1.098758	0.911663	0	0	1.176767	1.45962	1.443503	1.852817	1.892308	0.740896	1.040192	0	1.36007	0	0	1.400389	1.445002	1.137488	0.916325	1.492233	0.790378	1.195061	1.725984	1.391266	0	0.824835	1.216976	1.278597	0.921502	0	0.780032	0	1.08972	1.688843	1.049219	0	0.840769	1.531427	1.075728	0.944073	0.834653	0	1.80576	1.114774	1.169376	1.457594	1.475849	1.346614	0.847847	1.32567	0	1.364885	0.795509	1.22775	0.68392	1.235208	0	1.02258	1.277525	1.268704	0.719761	1.229077	1.060297	0	1.486196	0	1.477122	1.142821	1.019328	0	1.275614	0	0.883155	1.144513	1.501846	1.305082	0.948336	1.299338	0.941892	1.450124	0.672458	0	1.448403	2.40035	0.843402	1.356481	0	1.579418	0	1.221794	0.95027	0.757438	1.758315	0	1.169329	1.253216	1.262628	0.710864	1.595935	0.85802	1.27982	0	0.777363	1.257426	1.247978	1.165148	1.861752	0.853977	1.257088	0.682945	1.413832	1.219426	0.794032	1.281363	1.244403	0	0.64939	1.005659	0.708198	1.410436	1.104274	1.618227	0.733691	1.293426	0.614854	1.048504	1.703103	1.584478	1.472107	1.468989	0.973564	0	1.18735	0.864814	1.616456	1.179356	0.933777	0.818561	0.883116	1.310053	0	0	0.872824	0.74409	1.442754	0	0	0.883623	1.445275	0.982378	0.852993	1.590333	0	0	0	2.268345	0.812975	0.83796	0.725608	1.755107	0	0.918947	0.854965	1.270441	0	1.329105	0.78982	1.517142	0.994017	0	0	0.844592	1.010757	0	0.86946	1.115244	1.903305	1.253435	0.93185	1.088623	0	0.930845	1.03115	1.207009	0.775299	1.143132	0	0.936181	0.812368	0.800973	0	1.730948	0	0.884952	0	0	0.852012	1.312943	0	1.260924	0	0	0.806076	0.796306	1.100409	0
CDKN1C_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.975958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.360424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.003766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SWAP70_cluster10	0	0	0	1.35854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.672331	0	0	0	0	0	0	0	0	0	0	0	0	1.724622	0	0	1.232043	0	0	0	1.308797	0	0	0	0	1.338858	0	0	0	0	1.520684	0	0	0	0	2.038016	0	1.540058	0	0	0	0	0	0	0	0	0	0	1.513767	0	0	0	1.057776	2.02451	0	1.999892	1.549713	0	1.287214	0	1.622661	0	0	0	0	0	0	0	0	0	0	0	0	0	1.252442	0	0	0	0	1.655932	0	0	0	0	2.255646	0	0	0	0	1.916875	0	0	0	0	1.532632	0	0	0	0	0	1.376746	0	0	0	0	0	1.271676	0	0	0	0	0	0	0	0	0	0	1.073	0	1.638527	0	0	0	0	0	0	1.153837	0	0	1.138916	0	1.631337	0	0	0	0	0	0	0	0	0	0	0	1.17006	1.484914	2.332199	0	1.128402	0	1.397809	0	0	0	0	0	1.258086	0	0	0	0	1.502255	1.620728	0	1.130093	1.563004	0	1.36558	1.184133	0	2.679164	0	0	0	0	0	0	0	0	1.699518	0	0	0	0	0	2.385049	0	0	0	0	0	0	0	0	0	0	0	0	0	2.046739	0	0	0	0	0	0	0	0	0	0	1.713365	0	0	1.469973	0	0	1.688905	0	0	0	0	1.204782	0	0	0	0	0	0	0	0
HTATIP2_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.511314	0	1.437004	1.136561	0	0	0	0	1.180377	1.528388	0	0	0	1.162618	0	0	0	1.235047	0	0	1.345518	0	0	0	0	0	0	1.434995	0	1.283098	0	0	1.35989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998169	0	0	0	1.462385	1.284854	0	0	0	0	0	1.445469	1.620012	0	0	1.431995	0	0	0	0	0	0	1.181867	0	0	0	0	0	0	0.989436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.164577	0	0	0	1.46062	0	0	0	0	0	0	0	0	0	0	0	1.546195	0	0	0	0	3.197593	0	0	0	0	0	0	0	0	0	0	0	1.281191	0	0	0	0	0	1.410248	0	0	0	0	1.064815	0	1.319041	0	1.471914	0	0	0	1.187194	0	0	1.44422	0	0	0	0	0	0	0	0	0	2.080238	0	1.530274	0	0.982247	0	0	0	0	1.557893	0	1.407928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.034273	0	0	0	0	1.761885	1.253272	0	0	0	0	0	0	0	0	0	2.292861	0	0	0	0	0	0	0	0	1.475534	1.13689	0	1.544108	0	0	0	0	0	0
KIF18A_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.766298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.817066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.735442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17779	0	0	0	0	0	0	0	0	0	0	2.567002	0	0	0	0	2.621326	0	0	0	0	0	0	0	0	0	1.918531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRG4_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.744675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05797	1.765409	0	0	0	0	0	0	0	1.677379	0	0	0	0	0	0	0	0	0	2.464871	0	0	0	0	0	0	1.902467	0	0	0	0	0	0	0	0	0	0	0	2.05205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.135174	0	0	0	0	0	0	0	0	0	0	0	2.125806	0	0	0	1.898937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.233139	0	0	0	0	0	0	1.7795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.854136	0	0	0	0	0	0	0	2.200827	0	0	0	0	0	0	0	0	0	2.726237	0	0	0
HARBI1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNND1_cluster10	0	0	0	0	0	0	2.030815	0	0	0	0	1.747767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.351927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.967234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.710968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1279	0	0	0	0	2.136984	0	0	0	0	0	0	0	0	0	0	0	0	0	2.241196	0	0	0	0	0	0	0	0	0	2.178238	0	0	0	0	0	0	0	0	0	0	0	2.33891	0	0	0	0	2.16825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS37C_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.930488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.975752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf95_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.803694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.707	0	0	0	3.040342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.985309	0	0	0	0	0	0	0	2.558931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88B_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.284235	0	0	0	2.145351	0	0	0	0	0	0	0	2.361671	0	0	0	0	0	0	0	0	2.31828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASEH2C_cluster10	0	0	0.899416	0.79832	0.789371	1.198436	1.236309	0.744652	1.525195	0.865941	1.257414	0.752358	1.048194	1.715992	0.965725	0	0	1.094093	1.184377	1.389766	0.790857	1.369347	0	0.894644	0	1.000925	1.012126	0.720579	0	0.99436	1.273134	0.95176	0	0.797727	1.059745	1.253982	0.731823	1.431793	1.65643	1.538181	0	1.291623	0.837882	0	0	0	0	0	0	1.547763	1.825297	0	1.942995	1.002881	0	0	0.904986	0.871937	0.985587	1.001609	0	0	0	1.052302	0	0.866257	0	0.889536	0	1.592206	1.405425	0.621581	1.189664	0.957939	1.439319	0.91066	1.385825	1.310134	0	2.132147	1.339578	0.719925	1.559061	1.426681	0	0.850098	0.891734	0.641738	0	1.452247	0.914353	0	0	0	0.85791	1.528888	1.649251	0.76909	0	0	0.871358	1.368225	0.77622	0	0.93364	0	1.308663	0	1.592991	1.948702	0.777314	1.906242	1.775987	0	0.952432	0	0	0	1.252577	0.809019	0.718262	1.805807	1.256097	0.820105	0	0.747276	1.286313	0	0.857787	0.983407	1.456434	0	1.449303	0.816854	0.774138	0	0	0	0	0.766625	1.126739	0	1.38021	0.995605	0	0.958881	0	1.025963	0.669264	0.920965	0	1.04159	1.760614	1.315082	0	1.381876	1.095755	0.662913	0.70033	0	1.080106	0	0.687563	0.872582	1.370471	0	1.148495	1.130748	1.64279	0	0	0.914651	1.049933	0.82172	0	0.932652	0	0.899346	1.424149	0	0	0.815691	1.150217	0	1.331184	0	1.205218	0	1.113239	1.347654	0.697047	1.367728	0.919904	1.212749	0.836343	1.003763	0	0	0	0	0.782527	0.846477	0	0	0.92203	0	1.671018	0	1.475317	1.335912	1.516021	0	0	0.644064	0.770776	0	1.326054	0.850456	1.551625	1.103707	0	0.830155	0.94202	0.709838	0	0.920434	1.448195	0.711758	1.006827	0	0	0.863802	0.866573	0	0.992454	0	0	0.975595	0	0.707968	1.593452	0	1.367479	0.921117	0.869307	0.858771	0.839144	1.194274
ACY3_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.061343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.024637	0	0
TPCN2_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.170663	0	0	0	0	0	0	0	0	0	0	2.126154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.089756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.893526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.759145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.410224	0	0	0	0	0	0	0	0	0	2.93765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.804794	0	0	0	0	0	0	0	0	2.308937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.320153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPFIA1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.603075	0	0	0	0	0	0	0	2.00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00463	0	0	0	0	2.190822	0	0	0	0	0	0	0	1.668152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.524861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.700547	0	0	0	0	0	0	0	1.527541	0	0	0	1.600581	0	0	0	0	0	0	0	0	0	0	0	2.016728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.309125	0	0	0	1.637217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.975381	0	0
ANAPC15_cluster10	0	0	1.19776	1.063132	0	0	1.646402	0.99166	0	0	1.184057	0.708466	0.987042	0	0	0	0	0	0	0	0	0	1.772445	1.191407	1.685295	0	0	0	0	0	0	0	0	0	0	0	1.37826	0	0	0	0	0	0	0	0	0	0	0.937477	0	1.190017	0	1.064054	0	0	0	0	0	0	0	0.943175	0	0	0	1.71631	1.239403	1.153603	0	0	0	0	0	0	0	0	1.916755	1.212732	0	1.007313	0	0	0.891964	0	0	1.343451	0	1.960826	0	0.854609	0	0	0	0	1.746176	1.697589	0	1.018018	1.389079	1.024202	1.832616	0	0.820524	0	1.033702	0	1.243338	0	0	0	0	1.160569	1.035157	0	0	1.199366	0	0	1.761108	1.325345	0.96306	0	0	0	0	1.092145	0	0	0	1.590648	0	0	1.939546	1.013079	0	0	1.030927	0	1.679357	0	0	1.020921	0.866309	0	0	0	0	0.90294	0	0	0.891265	0	0	0	0	0	0	0	1.459226	1.248479	1.318947	1.021274	1.017094	0	0.915634	1.162028	0	1.313507	0	1.064782	0	0	0	1.218048	0	0	0.984521	1.242023	0	0	0	0	0.896828	0	0	0	0	0	0	0	0	0	0	0	0	1.141998	0	0	0	0	1.16757	0	0	1.127262	0	1.319765	0	0	0	0	1.134319	0	1.00945	0	0	1.21298	1.02645	1.863408	1.765919	0	0	0	0	1.563448	0	0	1.047158	0	1.113463	0.947855	0	0	0	0	1.154023	0	0	0	0	0	1.223634	1.632991	0	0	0	0	0	0	0	1.124602
C11orf30_cluster10	0	0	0	0	1.919961	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036983	0	0	0	0	0	0	0	0	0	0	0	1.787828	0	0	0	1.822627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.722638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.458827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.119689	0	0	0	0	0	0	0	0	0	0	1.747006	2.196103	0	0	0	0	0	0	0	0	0	0	1.762546	0	0	0	0	0	0	0	0	0	0	0	2.039068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.896215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.237452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.455659	0	0	0	0	0	0	0	0	0	0	0	0	0	3.168407	0	0	0	0
PAK1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	1.430385	1.481006	0	0	0	0	0	0	0	0	0	1.726543	0	0	0	0	0	0	1.418538	0	0	0	0	0	0	0	1.598346	0	0	0	0	0	0	0	0	0	0	0	0	2.180702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.603702	0	0	0	0	0	1.292602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.740414	0	0	0	0	1.341976	2.294944	0	1.398481	0	0	0	0	0	0	0	0	0	0	0	1.617884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.585809	0	0	0	0	0	0	0	0	0	0	0	1.548635	1.342863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.504094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.667021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NARS2_cluster10	0	0	0	0	0	0	1.620176	0	1.631983	0	0	0	1.373652	0	1.265579	0	0	1.433806	0	0	0	0	0	1.658062	0	0	0	0	0	1.842867	0	0	0	0	0	0	0	0	0	0	0	0	0	1.822142	0	0	0	0	0	0	1.691431	1.480831	0	0	0	0	0	0	1.291608	1.312604	0	0	0	1.37904	0	0	0	0	1.719945	0	0	0	0	0	0	0	0	0	1.680443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41676	0	0	0	0	0	0	1.438586	0	0	0	0	0	0	0	0	0	0	0	0	0	1.733055	2.608467	0	0	1.882559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04516	0	0	0	0	0	0	1.553715	0	0	1.344522	0	1.706845	0	0	0	0	0	0	1.435981	0	0	1.421292	0	0	0	0	0	0	1.228906	1.48184	0	0	0	0	0	0	1.370142	0	0	0	0	0	0	0	0	0	0	0	1.289601	0	0	0	1.826954	0	0	0	0	0	0	0	0	0	0	0	1.677364	0	0	0	0	0	0	0	0	1.701382	0	0	0	0	0	0	0	0	0	0	0	0	1.457319	0	0	0	0	0	0	0	0	0	0	0	0	0	1.702918	0	0	0	0	0	0	0	0	0
